;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Cooling System 2;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131991999;12.166666666666666;3;residential;1945-1960;131991999;Bd131991999;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2232.5922444661455;550.502197265625;7;1063.7652277304478;368.8054908526634;65.16348372450233;-22.422316642562393;0.0;284994.9875244141;0.0;0.0;24676709.544654485;0.0;0.0;257414.82744140626;0.0;0.0;15554186.670662258;0.0;0.0;284994.9875244141;0.0;0.0;12851882.920399593;0.0;0.0;275801.6008300781;0.0;0.0;2948956.525417009;0.0;0.0;284994.9875244141;0.0;0.0;925681.63149958;0.0;0.0;275801.6008300781;0.0;0.0;895820.933709271;-3901878.940694466;0.0;284994.9875244141;0.0;0.0;925681.63149958;-8748669.789264409;0.0;284994.9875244141;0.0;0.0;925681.63149958;-10038555.315969827;0.0;275801.6008300781;0.0;0.0;895820.933709271;-3110501.768704178;0.0;284994.9875244141;0.0;0.0;5270228.49029459;0.0;0.0;275801.6008300781;0.0;0.0;13446406.08864673;0.0;0.0;284994.9875244141;0.0;0.0;21913635.154983748;0.0;0.0;3355586.143432617;0.0;0.0;101230692.1569757;-25799605.814632878
131992004;4.15;1;services;Before 1930;131992004;Bd131992004;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;624.9144165039063;150.581787109375;2;1133.9440501875501;170.0670257608336;43.94264600958224;-7.041776323407772;0.0;194616.72750526952;0.0;0.0;16818661.369892888;0.0;0.0;184543.79617348436;0.0;0.0;10603873.841548208;0.0;0.0;204675.5908841758;0.0;0.0;8751161.63293527;0.0;0.0;196288.51541746093;0.0;0.0;1973592.0617525857;0.0;0.0;205932.94880653906;0.0;0.0;43596.994219239175;0.0;0.0;190001.72580564453;0.0;0.0;572889.3553185348;-2528521.1486449204;0.0;203418.2329618125;0.0;0.0;630001.5579914338;-5179190.167300151;0.0;205932.94880653906;0.0;0.0;768124.7235613884;-5430067.126859148;0.0;195031.15749509766;0.0;0.0;659586.7836112294;-2001464.0643314777;0.0;205932.94880653906;0.0;0.0;2884383.3717134804;0.0;0.0;198803.2312621875;0.0;0.0;9119695.460448563;0.0;0.0;202160.87503944922;0.0;0.0;14920156.852232823;0.0;0.0;2387338.6989641995;0.0;0.0;67745724.00522564;-15139242.507135697
131996454;6.625;1;residential;Before 1930;131996454;Bd131996454;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1747.4682922363281;263.768798828125;3;1702.061381762322;208.25544432658828;76.64753261652565;-15.439788722435804;0.0;136553.1071533203;0.0;0.0;28296500.15879981;0.0;0.0;123338.29033203125;0.0;0.0;18034453.913157474;0.0;0.0;136553.1071533203;0.0;0.0;15146691.721719675;0.0;0.0;132148.16821289062;0.0;0.0;3508775.149319829;0.0;0.0;136553.1071533203;0.0;0.0;429297.0686631914;0.0;0.0;132148.16821289062;0.0;0.0;415448.77612566913;-3704235.8732806584;0.0;136553.1071533203;0.0;0.0;429297.0686631914;-7313653.9871196365;0.0;136553.1071533203;0.0;0.0;429297.0686631914;-8395920.351666115;0.0;132148.16821289062;0.0;0.0;415448.77612566913;-2986057.604535063;0.0;136553.1071533203;0.0;0.0;5586793.5941294655;0.0;0.0;132148.16821289062;0.0;0.0;15656220.368176498;0.0;0.0;136553.1071533203;0.0;0.0;25015494.17124864;0.0;0.0;1607802.7132568357;0.0;0.0;113363717.83479232;-22399867.816601474
131996478;5.0;1;residential;1930-1945;131996478;Bd131996478;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;515.25146484375;103.05029296875;1;668.7104269811639;158.017252627845;31.162411794324036;-6.9360482161669434;0.0;53349.13666992187;0.0;0.0;11195697.264296796;0.0;0.0;48186.3169921875;0.0;0.0;6931575.243774823;0.0;0.0;53349.13666992187;0.0;0.0;5594399.719556058;0.0;0.0;51628.19677734375;0.0;0.0;1067575.758981275;0.0;0.0;53349.13666992187;0.0;0.0;160800.42780361837;0.0;0.0;51628.19677734375;0.0;0.0;155613.3172293081;-1774209.412296384;0.0;53349.13666992187;0.0;0.0;160800.42780361837;-3594116.8772532665;0.0;53349.13666992187;0.0;0.0;160800.42780361837;-3710479.901302733;0.0;51628.19677734375;0.0;0.0;155613.3172293081;-1330330.4038262775;0.0;53349.13666992187;0.0;0.0;2069102.9154122784;0.0;0.0;51628.19677734375;0.0;0.0;6051253.953013542;0.0;0.0;53349.13666992187;0.0;0.0;9995518.784954373;0.0;0.0;628143.0607910156;0.0;0.0;43698751.557858616;-10409136.59467866
131996492;11.166666666666666;3;residential;1961-1970;131996492;Bd131996492;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;5456.350667317708;1465.88525390625;19;1786.4117290825438;308.58920319923647;113.5571191934721;-46.32441546061418;0.0;758888.7959472656;0.0;0.0;49125748.48880626;0.0;0.0;685447.9447265625;0.0;0.0;32751732.35422415;0.0;0.0;758888.7959472656;0.0;0.0;28448860.142470464;0.0;0.0;734408.5122070312;0.0;0.0;8329908.3091342375;0.0;0.0;758888.7959472656;0.0;0.0;2479407.999650458;0.0;0.0;734408.5122070312;0.0;0.0;2399427.096435927;-7456495.063673417;0.0;758888.7959472656;0.0;0.0;2479407.999650458;-13635443.546499671;0.0;758888.7959472656;0.0;0.0;2479407.999650458;-17123513.56768446;0.0;734408.5122070312;0.0;0.0;2399427.096435927;-5900149.080065386;0.0;758888.7959472656;0.0;0.0;12524991.56820706;0.0;0.0;734408.5122070312;0.0;0.0;29131664.4494946;0.0;0.0;758888.7959472656;0.0;0.0;42236601.29843108;0.0;0.0;8935303.565185547;0.0;0.0;214786584.8025911;-44115601.25792293
131996525;8.966666666666667;2;residential;1945-1960;131996525;Bd131996525;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2073.9444661458333;462.58984375;6;1068.8652499921054;284.4088836748938;61.264279895392754;-19.376883887476637;0.0;239482.762109375;0.0;0.0;22988708.4520306;0.0;0.0;216307.0109375;0.0;0.0;14639952.537565453;0.0;0.0;239482.762109375;0.0;0.0;12437645.179226162;0.0;0.0;231757.51171875;0.0;0.0;3167709.675750765;0.0;0.0;239482.762109375;0.0;0.0;782594.988215578;0.0;0.0;231757.51171875;0.0;0.0;757349.9885957207;-3236741.383300373;0.0;239482.762109375;0.0;0.0;782594.988215578;-6817141.650157266;0.0;239482.762109375;0.0;0.0;782594.988215578;-8347616.811362024;0.0;231757.51171875;0.0;0.0;757349.9885957207;-2706912.0977016357;0.0;239482.762109375;0.0;0.0;4935703.217549256;0.0;0.0;231757.51171875;0.0;0.0;12512655.078192467;0.0;0.0;239482.762109375;0.0;0.0;20465116.243582502;0.0;0.0;2819716.392578125;0.0;0.0;95009975.32573538;-21108411.942521296
131996530;6.6;1;services;Before 1930;131996530;Bd131996530;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;576.8619140625;87.4033203125;1;1009.2017522349844;209.42355861994002;41.0474773879413;-6.821220650501264;0.0;112962.85227348437;0.0;0.0;15593830.446293153;0.0;0.0;107116.14490881251;0.0;0.0;9826088.364714619;0.0;0.0;118801.39407035938;0.0;0.0;7971741.281545247;0.0;0.0;113933.22071703125;0.0;0.0;1601390.1122491432;0.0;0.0;119531.21179496875;0.0;0.0;25305.331564690496;0.0;0.0;110284.13209398437;0.0;0.0;332526.4813742544;-2240285.3573263944;0.0;118071.57634575;0.0;0.0;365676.5471278639;-4567735.211073276;0.0;119531.21179496875;0.0;0.0;445848.4159483503;-4593944.897504567;0.0;113203.40299242188;0.0;0.0;382866.42176611203;-1644672.8482552383;0.0;119531.21179496875;0.0;0.0;2708677.7114619846;0.0;0.0;115392.85616625;0.0;0.0;8453189.216233967;0.0;0.0;117341.75862114063;0.0;0.0;13692925.725860434;0.0;0.0;1385700.9735741408;0.0;0.0;61400066.05613982;-13046638.314159475
131996559;4.966666666666667;1;residential;Before 1930;131996559;Bd131996559;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;561.6201416015625;113.077880859375;1;1098.6696262971284;205.65930730408473;47.07085818871911;-8.229758315488255;0.0;58540.41892089844;0.0;0.0;16646377.914649863;0.0;0.0;52875.21708984375;0.0;0.0;10327531.566746073;0.0;0.0;58540.41892089844;0.0;0.0;8335221.305785374;0.0;0.0;56652.018310546875;0.0;0.0;1535819.0112850447;0.0;0.0;58540.41892089844;0.0;0.0;172534.29235606093;0.0;0.0;56652.018310546875;0.0;0.0;166968.67002199445;-2250006.5838722936;0.0;58540.41892089844;0.0;0.0;172534.29235606093;-4634482.56745898;0.0;58540.41892089844;0.0;0.0;172534.29235606093;-4719041.695882243;0.0;56652.018310546875;0.0;0.0;166968.67002199445;-1708373.5089449622;0.0;58540.41892089844;0.0;0.0;2991072.958034991;0.0;0.0;56652.018310546875;0.0;0.0;8941521.25119058;0.0;0.0;58540.41892089844;0.0;0.0;14848978.35319646;0.0;0.0;689266.2227783203;0.0;0.0;64478062.57800056;-13311904.356158478
131996561;3.62;1;residential;Before 1930;131996561;Bd131996561;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;431.5656884765625;119.217041015625;2;792.4031410619366;101.41616723349502;32.64550825690622;-5.462369564216025;0.0;61718.66213378906;0.0;0.0;11906095.17325118;0.0;0.0;55745.88837890625;0.0;0.0;7608525.449821649;0.0;0.0;61718.66213378906;0.0;0.0;6233615.910219395;0.0;0.0;59727.737548828125;0.0;0.0;1361632.386379064;0.0;0.0;61718.66213378906;0.0;0.0;219933.3599872308;0.0;0.0;59727.737548828125;0.0;0.0;212838.73547151368;-1393492.8980533457;0.0;61718.66213378906;0.0;0.0;219933.3599872308;-2912847.507999297;0.0;61718.66213378906;0.0;0.0;219933.3599872308;-3041011.3602244477;0.0;59727.737548828125;0.0;0.0;212838.73547151368;-959877.8221260256;0.0;61718.66213378906;0.0;0.0;2399616.671573345;0.0;0.0;59727.737548828125;0.0;0.0;6690832.904264509;0.0;0.0;61718.66213378906;0.0;0.0;10402278.980379412;0.0;0.0;726687.4735107422;0.0;0.0;47688075.02679327;-8307229.588403117
131996563;4.3;1;industrial;1930-1945;131996563;Bd131996563;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3207.8934326171875;746.021728515625;10;3705.833473565665;458.5110721123699;143.3609313160791;-32.329878751067696;0.0;2921437.537154258;0.0;0.0;58812258.273993805;0.0;0.0;3014747.3805785934;0.0;0.0;37011069.50190585;0.0;0.0;3353175.2318808204;0.0;0.0;30571527.427454863;0.0;0.0;3168409.6656589843;0.0;0.0;7760980.788964751;0.0;0.0;3407142.443721641;0.0;0.0;215990.96152244828;0.0;0.0;2898573.606454883;0.0;0.0;2838244.354162847;-11431383.186788337;0.0;3299208.02004;0.0;0.0;3121193.208571271;-22658702.805202402;0.0;3407142.443721641;0.0;0.0;3805491.653320783;-23931144.80274268;0.0;3114442.453818164;0.0;0.0;3267081.8997075134;-8817832.628431909;0.0;3407142.443721641;0.0;0.0;9772960.490982162;0.0;0.0;3276344.0893406253;0.0;0.0;31958153.12016339;0.0;0.0;3245240.8081991794;0.0;0.0;50989154.423523866;0.0;0.0;38513006.12429043;0.0;0.0;240124106.10427356;-66839063.42316533
131996579;16.53333333333333;4;residential;1945-1960;131996579;Bd131996579;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;11160.238151041665;2700.0576171875;35;3452.603569523426;1051.1158122746212;239.37286450045042;-102.30226857324243;0.0;1397819.8284179687;0.0;0.0;96336642.42361921;0.0;0.0;1262546.9417968749;0.0;0.0;61846015.8485773;0.0;0.0;1397819.8284179687;0.0;0.0;52479994.66861529;0.0;0.0;1352728.8662109375;0.0;0.0;13149834.200452793;0.0;0.0;1397819.8284179687;0.0;0.0;4567029.415618131;0.0;0.0;1352728.8662109375;0.0;0.0;4419705.8860820625;-16068137.080933793;0.0;1397819.8284179687;0.0;0.0;4567029.415618131;-33776585.37422825;0.0;1397819.8284179687;0.0;0.0;4567029.415618131;-40979865.37394007;0.0;1352728.8662109375;0.0;0.0;4419705.8860820625;-13033260.308638452;0.0;1397819.8284179687;0.0;0.0;22435951.239548862;0.0;0.0;1352728.8662109375;0.0;0.0;53984094.748326756;0.0;0.0;1397819.8284179687;0.0;0.0;85255497.595727;0.0;0.0;16458201.205566404;0.0;0.0;408028530.74388576;-103857848.13774057
131996582;10.9;3;residential;1961-1970;131996582;Bd131996582;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2735.8920166015623;752.997802734375;10;1123.1809556483022;304.6997399275955;69.20522274456303;-27.624398691231768;0.0;389826.9624755859;0.0;0.0;27234778.732139327;0.0;0.0;352101.7725585937;0.0;0.0;17339965.790338382;0.0;0.0;389826.9624755859;0.0;0.0;14623640.38880903;0.0;0.0;377251.8991699219;0.0;0.0;3626031.743190348;0.0;0.0;389826.9624755859;0.0;0.0;1283279.3683377458;0.0;0.0;377251.8991699219;0.0;0.0;1241883.2596816896;-4493394.296324937;0.0;389826.9624755859;0.0;0.0;1283279.3683377458;-9623517.901551833;0.0;389826.9624755859;0.0;0.0;1283279.3683377458;-11188424.073219484;0.0;377251.8991699219;0.0;0.0;1241883.2596816896;-3632085.061779347;0.0;389826.9624755859;0.0;0.0;6138070.474475462;0.0;0.0;377251.8991699219;0.0;0.0;15210602.596636875;0.0;0.0;389826.9624755859;0.0;0.0;24162874.179047067;0.0;0.0;4589898.106567382;0.0;0.0;114669568.5290131;-28937421.3328756
