;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];Name;February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg]
RLB-67501;2068.576318359375;626.84130859375;8;1091.4268690871954;341.31643697933515;63.80229343349037;-21.39093517894905;Bd RLB-67501;1421.7029747512515;1523023.8052151587;0.0;0.0;138.7364001445616;1815912.9985257662;0.0;0.0;134.06281892007738;1757335.1598636447;0.0;0.0;140.37585691318571;1815912.9985257662;0.0;0.0;135.6461075842105;1757335.1598636447;0.0;0.0;138.66008270798423;1897849.0906324633;0.0;0.0;139.53435812812913;1845263.9072617702;0.0;0.0;136.09779898724048;1757335.1598636447;0.0;0.0;141.1400373033837;1815912.9985257662;0.0;0.0;1259.849626738241;1580374.4669381948;0.0;0.0;3785.8060621782656;17566255.745215822;0.0;0.0
RLB-79013;19835.183349609375;6010.66162109375;78;9325.693026243873;3979.8996164041446;482.01971926008406;-132.71233738767987;Bd RLB-79013;17138.227598768808;2626568.9814453125;0.0;0.0;247.82035837455481;3197310.202270508;0.0;0.0;239.82615326569822;3022935.1286621094;0.0;0.0;247.82035837455481;3247499.2268066406;0.0;0.0;3807.3942895956943;12718394.045358872;0.0;0.0;3452.8670543563285;18791925.18523195;0.0;0.0;3866.7499877981695;20808854.100500144;0.0;0.0;4027.2137889027604;10787763.22620118;0.0;0.0;247.82035837455481;3247499.2268066406;0.0;0.0;14540.630843853487;2748005.032409668;0.0;0.0;47816.37079166461;81196754.35569303;0.0;0.0
RLB-69152;373.86518554687495;113.29248046875;1;247.26700457375404;106.34361493161678;14.607888346815178;-4.530469117210628;Bd RLB-69152;320.3677872432079;391651.04236511246;0.0;0.0;22.721687572079553;466968.5505122495;0.0;0.0;22.261923762090934;451905.04888282216;0.0;0.0;23.47802005686414;466968.5505122495;0.0;0.0;22.532262314582475;451905.04888282216;0.0;0.0;23.318033455469592;471346.51526544016;0.0;0.0;22.740933915164437;467063.44188689586;0.0;0.0;23.019838793522883;451905.04888282216;0.0;0.0;22.90439577217711;466968.5505122495;0.0;0.0;289.5380151436617;406400.00067250564;0.0;0.0;792.8828980288206;4493081.798375169;0.0;0.0
RLB-79195;682.2685546875;206.748046875;3;860.999778087964;191.5696417217983;39.894077432879776;-8.893284692334344;Bd RLB-79195;833.497257258204;910284.7349239653;0.0;0.0;51.61217661140124;1085339.4916401124;0.0;0.0;50.29598756979985;1050328.540296883;0.0;0.0;52.7523591276078;1085339.4916401124;0.0;0.0;51.11672510886064;1480040.3609787673;0.0;0.0;52.34172420086829;2267917.450989498;0.0;0.0;52.58954536224974;1716171.8041571951;0.0;0.0;51.3380283286833;1072933.476030658;0.0;0.0;52.20398536765975;1085339.4916401124;0.0;0.0;626.8969754405653;944562.7958307446;0.0;0.0;1874.6447643758997;12698257.63812805;0.0;0.0
RLB-97076;504.8444091796875;152.983154296875;2;267.400647476111;187.2585275798889;18.98345993248406;-6.9650476059080395;Bd RLB-97076;396.28911888855885;583725.9101225366;0.0;0.0;33.91724904852374;695980.8928384089;0.0;0.0;33.981363349313625;673529.8962952344;0.0;0.0;34.583298374324876;695980.8928384089;0.0;0.0;33.49560011653997;673529.8962952344;0.0;0.0;35.061846342729496;695980.8928384089;0.0;0.0;34.79242467973182;695980.8928384089;0.0;0.0;33.04397333491596;673529.8962952344;0.0;0.0;34.65582772810573;695980.8928384089;0.0;0.0;404.7624644802045;605707.4035757168;0.0;0.0;1074.5831663429485;6689927.466776001;0.0;0.0
RLB-69280;4313.58017578125;1307.1455078125;17;2547.954429695317;882.5986881864288;147.43947779600046;-42.65663399246904;Bd RLB-69280;3606.1845141944104;2617477.3625848885;0.0;0.0;319.130767564138;3120838.3938512136;0.0;0.0;303.49396759811145;3020166.1875979486;0.0;0.0;319.1967305591312;3120838.3938512136;0.0;0.0;309.8979584941685;3020166.1875979486;0.0;0.0;316.809082213858;3120838.3938512136;0.0;0.0;314.46757885907505;3120838.3938512136;0.0;0.0;307.82463833608364;3020166.1875979486;0.0;0.0;316.66128081297023;3120838.3938512136;0.0;0.0;3139.7340504286185;2716039.726086082;0.0;0.0;9253.400569060565;29998207.620720886;0.0;0.0
RLB-71026;679.7017089843749;205.97021484375;3;683.5444918813253;264.3927928504772;36.4721426619867;-8.857835872990059;Bd RLB-71026;783.2506650422301;600660.6129942453;0.0;0.0;52.37091677394221;716172.2693392924;0.0;0.0;50.523314444967994;693069.938070283;0.0;0.0;53.75557900551739;716172.2693392924;0.0;0.0;50.25106037880325;816209.2621094931;0.0;0.0;52.23020477982106;1124634.6576726602;0.0;0.0;51.5998515466371;870019.2091282473;0.0;0.0;50.668747421777546;693069.938070283;0.0;0.0;52.505002315975425;716172.2693392924;0.0;0.0;631.9727795138526;623279.8673092586;0.0;0.0;1829.1281212235247;7569460.293372348;0.0;0.0
RLB-71121;3702.86748046875;1122.0810546875;15;1277.780737980273;511.7397610876312;89.01664522361312;-39.01699170389978;Bd RLB-71121;2109.7473816583065;2991452.1940471423;0.0;0.0;275.7225373230692;3566731.462133131;0.0;0.0;265.00402224146234;3451675.608515933;0.0;0.0;277.07438440786456;3566731.462133131;0.0;0.0;268.41594395131335;4551848.4309244435;0.0;0.0;274.97607339560955;6701297.335614297;0.0;0.0;275.21016172674416;5392197.606126794;0.0;0.0;266.22486329924504;3580437.803250676;0.0;0.0;273.0305215444436;3566731.462133131;0.0;0.0;1698.455814804302;3104096.147744521;0.0;0.0;5983.861704352361;40473199.5126232;0.0;0.0
RLB-71771;10614.309814453125;3216.45751953125;42;5062.950159655571;1762.7876828122617;310.2890616673139;-105.33542179159275;Bd RLB-71771;7405.4527127379915;9416357.7549518;0.0;0.0;780.9787867054843;11227195.784750223;0.0;0.0;753.6417058167701;10865028.17879054;0.0;0.0;779.5919588159609;11227195.784750223;0.0;0.0;756.7083799356359;10865028.17879054;0.0;0.0;778.4065428093816;11227195.784750223;0.0;0.0;776.3794817686853;11227195.784750223;0.0;0.0;752.2156883833499;10865028.17879054;0.0;0.0;775.6893995888228;11227195.784750223;0.0;0.0;6394.76835507141;9770930.443401182;0.0;0.0;19953.83301163349;107918351.65847573;0.0;0.0
RLB-66939;1453.616162109375;440.48974609375;6;1333.3354434389314;480.18817603242996;71.05298565039737;-16.944218069226928;Bd RLB-66939;1584.9274790328875;1045671.1695890841;0.0;0.0;109.13310764214519;1246761.7791254465;0.0;0.0;106.91850581514505;1206543.657218174;0.0;0.0;108.83354852441921;1246761.7791254465;0.0;0.0;105.58806935831643;1219028.7140444356;0.0;0.0;110.0754289789738;1373175.5121609014;0.0;0.0;107.69001016320414;1277576.9687084095;0.0;0.0;106.0646051124763;1206543.657218174;0.0;0.0;108.72571201584275;1246761.7791254465;0.0;0.0;1312.9464140250489;1085047.3209613047;0.0;0.0;3760.902880668459;12153872.337276822;0.0;0.0
RLB-68446;8344.56240234375;2528.6552734375;33;3488.223618109884;933.6012553747496;213.24732840778182;-76.03686706562738;Bd RLB-68446;5376.180738263853;3435990.345684056;0.0;0.0;614.7387286661722;4096757.719854067;0.0;0.0;592.2352433762221;3964604.245020065;0.0;0.0;614.05761955757;4096757.719854067;0.0;0.0;589.700407410533;4249454.149480554;0.0;0.0;615.9001038149377;5414316.5283245705;0.0;0.0;613.159262537683;4687176.741103321;0.0;0.0;594.5931785631723;3964604.245020065;0.0;0.0;613.4855493366002;4096757.719854067;0.0;0.0;4514.919839904759;3565373.8721161075;0.0;0.0;14738.9706714315;41571793.28631094;0.0;0.0
RLB-75076;678.0992431640625;205.484619140625;3;815.1058244232715;376.6648916245123;44.38337529792017;-9.628011691269348;Bd RLB-75076;981.0807946103889;906233.9754923622;0.0;0.0;52.58730695570488;1080509.7400101242;0.0;0.0;50.299791540487824;1045654.5871065718;0.0;0.0;52.64003901594977;1080509.7400101242;0.0;0.0;50.63638996220216;1045654.5871065718;0.0;0.0;50.878190626123825;1080509.7400101242;0.0;0.0;51.87261960812042;1080509.7400101242;0.0;0.0;50.03557921954476;1045654.5871065718;0.0;0.0;52.13128509312563;1080509.7400101242;0.0;0.0;859.2412303574762;940359.5296895304;0.0;0.0;2251.4032269891245;10386105.96655223;0.0;0.0
RLB-79191;870.04306640625;263.6494140625;3;605.8899896925133;244.75309059763939;34.89625899614871;-9.581951067636833;Bd RLB-79191;835.4928260290601;636642.8764530607;0.0;0.0;61.9242405024961;759074.1988478799;0.0;0.0;60.224200766074304;734587.9343689161;0.0;0.0;61.32648448664007;759074.1988478799;0.0;0.0;60.65648783338643;734587.9343689161;0.0;0.0;62.36569537108933;759074.1988478799;0.0;0.0;62.25743176253786;759074.1988478799;0.0;0.0;59.10701267571303;734587.9343689161;0.0;0.0;62.649505741390456;759074.1988478799;0.0;0.0;707.5378634658542;660617.0222592605;0.0;0.0;2033.5417486342417;7296394.696058469;0.0;0.0
RLB-71507;5184.027688311721;1570.9174813065822;20;3752.5557326130356;1528.16933815474;214.82379553588376;-55.506361926048456;Bd RLB-71507;4933.278379331622;2964176.5016539115;0.0;0.0;378.975759721264;3534210.4442796637;0.0;0.0;367.0355320061082;3420203.655754513;0.0;0.0;378.3318149988633;3534210.4442796637;0.0;0.0;365.80904939786285;3420203.655754513;0.0;0.0;375.63898906171545;3534210.4442796637;0.0;0.0;379.9510503588495;3534210.4442796637;0.0;0.0;366.6643880638407;3420203.655754513;0.0;0.0;377.0669310655786;3534210.4442796637;0.0;0.0;4231.668534724428;3075794.049647826;0.0;0.0;12154.420428730133;33971633.73996359;0.0;0.0
RLB-52479;225.2370849609375;68.253662109375;1;260.98899097692464;85.20206912354615;13.128185161273114;-3.3802602158953037;Bd RLB-52479;287.60640858754454;414967.4707295352;0.0;0.0;17.516424229575446;494768.90740829194;0.0;0.0;16.42270870683676;478808.6200725406;0.0;0.0;17.630883446251186;494768.90740829194;0.0;0.0;16.80564307463152;541333.1684582087;0.0;0.0;17.86234820902623;680870.8285303703;0.0;0.0;17.836725632405606;566890.6544999846;0.0;0.0;16.34206439121061;478808.6200725406;0.0;0.0;17.854868058149236;494768.90740829194;0.0;0.0;222.97016593202602;430594.3933999003;0.0;0.0;648.8482402676572;5076580.477987956;0.0;0.0
RLB-70300;1724.51748046875;522.5810546875;7;1169.8363482658697;239.83712336266728;60.1853668318337;-19.11884785895456;Bd RLB-70300;1353.87738951963;1744486.2555456504;0.0;0.0;128.96829745231318;2079964.3816121216;0.0;0.0;124.88808954355586;2012868.7563988275;0.0;0.0;129.6633247382476;2079964.3816121216;0.0;0.0;125.03959662509428;2716128.790218639;0.0;0.0;128.96571882645802;4008721.22176373;0.0;0.0;128.85098978627192;3106977.2024655202;0.0;0.0;123.51436333667999;2048124.425222763;0.0;0.0;131.479359826066;2079964.3816121216;0.0;0.0;1044.2742688580151;1810175.9902801444;0.0;0.0;3419.5213985123323;23687375.786731638;0.0;0.0
RLB-70981;3769.2413085937496;1142.1943359375;15;2160.9756207132878;734.5864057476581;125.516110098262;-39.760324060598016;Bd RLB-70981;2847.976974965463;3578045.858555829;0.0;0.0;278.56572193852674;4266131.600585796;0.0;0.0;271.65096585353155;4128514.4521798026;0.0;0.0;277.14103069309954;4266131.600585796;0.0;0.0;269.16817137495406;4429124.298793095;0.0;0.0;279.6445714202987;5415286.087973798;0.0;0.0;282.30552718617105;4724074.5443333415;0.0;0.0;269.2573721392737;4128514.4521798026;0.0;0.0;276.3676854944769;4266131.600585796;0.0;0.0;2338.065552035123;3712777.982043665;0.0;0.0;7390.143573100918;42914732.477816716;0.0;0.0
RLB-75283;5215.124707031249;1580.3408203125;21;3002.3537916601795;1025.1022080984626;174.35169255074965;-51.860259721769744;Bd RLB-75283;4204.043481462201;4061275.6203139094;0.0;0.0;389.5495560654346;4842290.162681969;0.0;0.0;373.10810432428286;4686087.254208357;0.0;0.0;384.1898526425086;4842290.162681969;0.0;0.0;374.81962827437127;4686087.254208357;0.0;0.0;388.2981524108195;4842290.162681969;0.0;0.0;385.4734942950309;4842290.162681969;0.0;0.0;371.91614723457195;4686087.254208357;0.0;0.0;381.5128539092946;4842290.162681969;0.0;0.0;3637.188037719138;4214203.845534596;0.0;0.0;10890.099308337652;46545192.04188342;0.0;0.0
RLB-78700;6829.2235107421875;2069.461669921875;27;1585.9807171795478;719.3119566841997;131.83220782342337;-71.0407120469253;Bd RLB-78700;2822.6563421900382;8861630.06780187;0.0;0.0;462.6789135913181;10565789.696225306;0.0;0.0;447.2802972338374;10224957.77054062;0.0;0.0;462.4411356689345;10565789.696225306;0.0;0.0;448.01517767279967;11883294.134684475;0.0;0.0;465.28149588339244;15633822.816397868;0.0;0.0;465.56847330867527;13601486.266473873;0.0;0.0;448.7936752137106;10518655.166795604;0.0;0.0;465.27110061647176;10565789.696225306;0.0;0.0;2370.2110221034422;9195313.754177324;0.0;0.0;8858.19763348262;111616529.06554756;0.0;0.0
RLB-68146;2161.7143066406247;655.06494140625;9;895.8399328074884;320.53616966650395;57.54650921907663;-23.303304666159733;Bd RLB-68146;1360.837988784075;1727492.8013609063;0.0;0.0;161.75122480188435;2059702.955468773;0.0;0.0;158.00072680633065;1993260.9246471997;0.0;0.0;165.3007841196073;2059702.955468773;0.0;0.0;158.26719847146165;2684409.7013563346;0.0;0.0;163.01750088623876;4003000.089694607;0.0;0.0;165.42650897315727;3134760.780744258;0.0;0.0;157.2707737981444;2041475.3289640401;0.0;0.0;162.57927001385292;2059702.955468773;0.0;0.0;1083.6305889918988;1792542.6398185086;0.0;0.0;3736.0825656466504;23556051.132992174;0.0;0.0
RLB-68664;1e-05;1e-05;1;48.450964319750625;18.44610024252752;2.1741546816073734;-0.8257668825039339;Bd RLB-68664;37.353956427946756;459362.57528834563;0.0;0.0;7.0723543600158765;547701.532074566;0.0;0.0;7.087096602645548;530033.7407173219;0.0;0.0;7.552559549047605;547701.532074566;0.0;0.0;7.00558983277138;635463.981668194;0.0;0.0;7.494783923909111;733119.5196051718;0.0;0.0;7.452145055988856;692186.8469536016;0.0;0.0;7.075484626091272;579751.5785681976;0.0;0.0;7.486755815572666;547701.532074566;0.0;0.0;29.03874845056243;476661.1381555776;0.0;0.0;124.6194746445515;5749683.977180108;0.0;0.0
RLB-68127;1e-05;1e-05;1;384.56101183493;70.2156445354616;14.78024141537106;-2.1129593188124294;Bd RLB-68127;335.18321947463346;440043.37035846105;0.0;0.0;8.11681054727145;524667.0954273959;0.0;0.0;7.412516867127739;507742.35041360895;0.0;0.0;7.996271501812088;524667.0954273959;0.0;0.0;8.042771776163267;662824.8746161824;0.0;0.0;8.396683491648073;923428.0546410726;0.0;0.0;7.9138417492239865;723880.0060666203;0.0;0.0;7.426018450486975;510393.9139045629;0.0;0.0;7.87952130649843;524667.0954273959;0.0;0.0;237.76408918959618;456614.5258781032;0.0;0.0;636.1317443544616;5798928.3821608;0.0;0.0
RLB-67876;862.92099609375;261.4912109375;3;329.4399971398697;162.0881605636319;23.16567342614505;-9.162709178512472;Bd RLB-67876;528.2979799844495;621036.0474137673;0.0;0.0;57.66874677841794;740466.0565317994;0.0;0.0;54.321950011613396;716580.0547081929;0.0;0.0;56.92374015486402;740466.0565317994;0.0;0.0;54.83280583202771;729711.2624532036;0.0;0.0;57.018672315358515;864185.1307450355;0.0;0.0;57.054965481003336;795120.0008509567;0.0;0.0;54.74730552253661;716580.0547081929;0.0;0.0;57.55599994103868;740466.0565317994;0.0;0.0;476.0628335027946;644422.4627837199;0.0;0.0;1454.4849995241043;7309033.183258466;0.0;0.0
RLB-71864;2917.7494628906247;884.16650390625;11;1547.884427304961;485.75496032287487;90.40785895532655;-28.105982733256962;Bd RLB-71864;2169.0139923590646;1586606.6011440011;0.0;0.0;212.6636545881231;1891723.255210155;0.0;0.0;204.6802968610018;1830699.9243969242;0.0;0.0;213.2481052697888;1891723.255210155;0.0;0.0;207.0836807499885;2138745.5223685494;0.0;0.0;211.5172640922076;2926751.0449214983;0.0;0.0;212.18669977436886;2283745.4029850774;0.0;0.0;205.86246052226363;1830699.9243969242;0.0;0.0;212.75824003549982;1891723.255210155;0.0;0.0;1767.1990411421648;1646351.5886661543;0.0;0.0;5616.213435394471;19918769.774509594;0.0;0.0
RLB-71717;2671.22109375;809.4609375;11;1755.8099436365076;541.8564980874091;96.93433513727729;-26.676695475465376;Bd RLB-71717;2307.8401414242285;1983900.175883799;0.0;0.0;198.4933178711935;2365419.440476837;0.0;0.0;192.08908539157866;2289115.58755823;0.0;0.0;200.20562899096987;2365419.440476837;0.0;0.0;194.19095880228582;2289115.58755823;0.0;0.0;198.97822419761195;2365419.440476837;0.0;0.0;200.47915886735467;2365419.440476837;0.0;0.0;194.88374155821137;2289115.58755823;0.0;0.0;199.7099508528628;2365419.440476837;0.0;0.0;1970.8082147762395;2058605.1488908837;0.0;0.0;5857.678422732537;22736949.289833557;0.0;0.0
RLB-69421;810.1717529296875;245.506591796875;3;783.1923377524885;429.4826419220959;46.163368113838054;-8.82472054645121;Bd RLB-69421;1079.9836729452868;760203.3145146011;0.0;0.0;58.78832306625914;906396.2596135628;0.0;0.0;57.156089388058156;877157.6705937705;0.0;0.0;59.25211201314405;906396.2596135628;0.0;0.0;57.31399973704547;877157.6705937705;0.0;0.0;59.47995329575947;906396.2596135628;0.0;0.0;58.91011139482943;906396.2596135628;0.0;0.0;57.154072174876106;877157.6705937705;0.0;0.0;58.279944104736806;906396.2596135628;0.0;0.0;1012.4782044159043;788830.1440507083;0.0;0.0;2558.7964825359;8712487.768414434;0.0;0.0
RLB-67674;1193.8458984375;361.771484375;5;1148.9618037255887;348.1542227172123;58.60498667970353;-15.240447179260423;Bd RLB-67674;1298.5706994489951;891882.5926512571;0.0;0.0;91.56274241947929;1063398.475853422;0.0;0.0;87.37341716061353;1029095.2992129889;0.0;0.0;89.5263869444048;1063398.475853422;0.0;0.0;87.2480531438789;1132030.1417683433;0.0;0.0;91.43309862060886;1419777.104498513;0.0;0.0;89.63791837353322;1206925.1282871985;0.0;0.0;87.64718850390906;1029095.2992129889;0.0;0.0;89.93849847563892;1063398.475853422;0.0;0.0;1037.3150373615179;925467.8241012623;0.0;0.0;3050.2530404525796;10824468.817292819;0.0;0.0
RLB-71126;72.6394775390625;22.011962890625;1;88.4280367333081;30.831969666226716;4.481279187477069;-1.2947078980227797;Bd RLB-71126;94.81825656609006;361452.942014606;0.0;0.0;7.876485570644373;430963.12317126093;0.0;0.0;7.9832035145783165;417061.08693993;0.0;0.0;7.8791186518341085;430963.12317126093;0.0;0.0;7.753225078255077;484629.7589834224;0.0;0.0;8.08680042395464;603411.7208824035;0.0;0.0;8.247778231289018;537800.0696484658;0.0;0.0;8.117344567507091;430657.675231321;0.0;0.0;7.928046958046385;430963.12317126093;0.0;0.0;71.02394156642559;375064.75161171326;0.0;0.0;229.71420112862467;4502967.374825644;0.0;0.0
RLB-67014;1816.9609863281248;550.59423828125;7;1499.3858287197932;396.0043426483654;76.74152212219951;-20.61192113358291;Bd RLB-67014;1745.5574467862207;1475126.5584564018;0.0;0.0;134.8510354107898;1758804.7427749406;0.0;0.0;129.44022413890076;1702069.1059112325;0.0;0.0;132.42001826106466;1758804.7427749406;0.0;0.0;128.75496885483076;1772773.5500750886;0.0;0.0;135.0090333696568;2067549.345039366;0.0;0.0;134.10091347173423;1885077.3851894932;0.0;0.0;128.10064991099938;1702069.1059112325;0.0;0.0;130.97741181592593;1758804.7427749406;0.0;0.0;1404.6555611138651;1530673.7329294467;0.0;0.0;4203.867263133989;17411753.011837084;0.0;0.0
RLB-68657;1097.938037109375;332.70849609375;4;374.8883533757824;166.69938566984237;26.75108516156093;-11.875337232764839;Bd RLB-68657;596.4225813206901;740686.911585141;0.0;0.0;73.14040283617811;883126.7022745912;0.0;0.0;70.09619033646125;854638.7441367011;0.0;0.0;72.62303946526751;883126.7022745912;0.0;0.0;70.1068562458494;1136989.3084253098;0.0;0.0;73.25591370487723;1804257.552012546;0.0;0.0;72.40378430309543;1401631.9830761813;0.0;0.0;71.80318812202762;885832.5729183354;0.0;0.0;73.75043413892847;883126.7022745912;0.0;0.0;513.4621748411336;768578.7572851944;0.0;0.0;1687.0645653145089;10241995.936263183;0.0;0.0
RLB-67111;84.24990234375;25.5302734375;1;136.65867162957045;35.44040374812392;6.295302469306316;-1.4532112399226413;Bd RLB-67111;133.12975703620666;429226.5629255423;0.0;0.0;7.97757625911443;511770.1327189158;0.0;0.0;7.793324316758449;495261.4187602411;0.0;0.0;7.734331100152777;511770.1327189158;0.0;0.0;7.80565660682252;509429.23659897584;0.0;0.0;7.660884971799715;554824.084414846;0.0;0.0;8.43917606591136;528555.4919312221;0.0;0.0;7.6042334023194;495261.4187602411;0.0;0.0;8.075626685387874;511770.1327189158;0.0;0.0;101.05778700240607;445390.3714062296;0.0;0.0;297.27835344687924;4993258.982954045;0.0;0.0
RLB-71128;1190.0528320312499;360.6220703125;5;814.3707067452056;169.31503073472678;41.88689340169155;-12.227363760430391;Bd RLB-71128;990.414338200568;838399.0208669385;0.0;0.0;89.40199640200906;999629.6018028882;0.0;0.0;87.3116530696437;967383.4856156984;0.0;0.0;90.00683119010353;999629.6018028882;0.0;0.0;86.8385055465614;1077390.0905835112;0.0;0.0;90.23460999177577;1386439.256298963;0.0;0.0;90.34542961525086;1152918.8094226024;0.0;0.0;87.25690463474005;967383.4856156984;0.0;0.0;90.69036312153617;999629.6018028882;0.0;0.0;793.6937278311128;869970.2604648946;0.0;0.0;2496.194359603301;10258773.21427697;0.0;0.0
RLB-70979;1486.7982421875;450.544921875;6;1110.0161471365595;261.2540452973256;56.95626660566377;-17.216339052874012;Bd RLB-70979;1257.719344983904;1702390.7605520866;0.0;0.0;110.91840739309217;2029773.599119796;0.0;0.0;107.77515540956988;1964297.031406254;0.0;0.0;110.78268655798283;2029773.599119796;0.0;0.0;106.6729557466679;2370036.404631952;0.0;0.0;112.16415305250548;3192052.1570695853;0.0;0.0;111.11479392403744;2521855.569400302;0.0;0.0;106.88734699625007;1964297.031406254;0.0;0.0;109.98522856285179;2029773.599119796;0.0;0.0;983.4771867364923;1766495.3873180528;0.0;0.0;3117.497259363354;21570745.139143877;0.0;0.0
RLB-70857;1e-05;1e-05;1;182.93834620271414;28.122474024009083;6.859476740701838;-1.1589277387369237;Bd RLB-70857;157.55764695718184;377399.4945053912;0.0;0.0;8.214215240195378;449976.3203718127;0.0;0.0;7.903285714096738;435460.95519852836;0.0;0.0;7.85852986635511;449976.3203718127;0.0;0.0;7.921616073083195;516212.86596458487;0.0;0.0;8.083180340169054;651840.6680100907;0.0;0.0;7.845541763088562;562336.374786293;0.0;0.0;7.622622580998809;440936.3814141754;0.0;0.0;7.865868396820308;449976.3203718127;0.0;0.0;111.0146772196467;391611.7756261786;0.0;0.0;331.88718415163567;4725727.47662068;0.0;0.0
RLB-71365;13763.04638671875;4170.6201171875;54;5998.9782213705475;1671.7842865815385;283.70739747523965;-105.90119565753224;Bd RLB-71365;10332.036570003995;1904596.5748569584;0.0;0.0;172.4425544842225;2316405.1104552015;0.0;0.0;166.87989143634437;2192253.789761334;0.0;0.0;172.4425544842225;2351229.788433717;0.0;0.0;2467.5505458767725;14293239.575748928;0.0;0.0;2246.3396927275016;24938966.55932364;0.0;0.0;2569.7436732913616;21270096.91795657;0.0;0.0;2524.0893460559246;9412797.13345074;0.0;0.0;172.4425544842225;2351229.788433717;0.0;0.0;8007.615651093439;1991949.291554233;0.0;0.0;28831.583033938005;83022764.52997503;0.0;0.0
RLB-74874;1e-05;1e-05;1;306.0486180101755;46.16878759471089;11.44706576549214;-1.8551082333986593;Bd RLB-74874;258.31665547075676;452487.4774517686;0.0;0.0;7.53370499548188;539504.3000386471;0.0;0.0;7.506942474815084;522100.9355212714;0.0;0.0;7.759603748966479;539504.3000386471;0.0;0.0;7.444949150929534;615773.2451898541;0.0;0.0;8.712184055461716;783541.9119438789;0.0;0.0;7.830822750711395;655091.8083953239;0.0;0.0;7.897896296068633;522787.9636911993;0.0;0.0;7.988248094970864;539504.3000386471;0.0;0.0;184.66213893093592;469527.19425779145;0.0;0.0;505.6531459690982;5639823.436567028;0.0;0.0
RLB-68893;328.001953125;99.39453125;1;529.5487596257838;136.6387906159039;24.38444499222985;-5.112012602268291;Bd RLB-68893;527.7193362344714;435004.9218829912;0.0;0.0;22.964476700846877;518659.7145527972;0.0;0.0;21.755965641379515;501928.75601883605;0.0;0.0;22.755682774526935;518659.7145527972;0.0;0.0;22.09859053737384;596458.6063148716;0.0;0.0;22.93575014128319;779566.2559857423;0.0;0.0;22.565632588604743;616157.2095810282;0.0;0.0;21.354059730250036;501928.75601883605;0.0;0.0;23.193229516045438;518659.7145527972;0.0;0.0;398.4071755306851;451386.40607350774;0.0;0.0;1105.7498993954669;5438410.055534205;0.0;0.0
RLB-67570;28051.87719696822;8500.568847566128;110;8530.987815270286;2537.9746386159736;429.87097274372394;-179.12635846352882;Bd RLB-67570;18156.045894542316;3458197.9950870867;0.0;0.0;350.4795563267921;4216055.743981682;0.0;0.0;339.1737641872181;3979308.4943501498;0.0;0.0;350.4795563267921;4287035.493858859;0.0;0.0;5016.013229837744;23027761.90211299;0.0;0.0;4565.5559975970455;36206038.00737384;0.0;0.0;5222.855954451434;37110407.184751205;0.0;0.0;5139.920525989281;18523155.492733818;0.0;0.0;350.4795563267921;4287035.493858859;0.0;0.0;14264.454584656443;3620281.781523604;0.0;0.0;53755.45862024185;138715277.58963212;0.0;0.0
RLB-71281;881.191845703125;267.02783203125;3;736.512321467438;197.071528915282;37.68474051829777;-11.267284829310602;Bd RLB-71281;822.3639164127734;843791.431540098;0.0;0.0;62.19531656748093;1006059.0145285785;0.0;0.0;61.864397556075744;973605.4979308825;0.0;0.0;62.075933304648544;1006059.0145285785;0.0;0.0;60.235400039634335;1434184.4524444144;0.0;0.0;62.68580270364224;2237087.920522558;0.0;0.0;63.50752438600905;1685841.6536537125;0.0;0.0;60.05597122062465;1008479.574198462;0.0;0.0;62.738005554077226;1006059.0145285785;0.0;0.0;627.7684740341045;875565.6987455906;0.0;0.0;1945.490741779071;12076733.272621453;0.0;0.0
RLB-79499;2495.66044921875;756.2607421875;10;1886.0519110123294;638.1655399734057;102.83423756719264;-24.855853265603667;Bd RLB-79499;2435.316169539568;1918526.784469467;0.0;0.0;185.92745722929857;2287474.2430212875;0.0;0.0;179.6491530493447;2213684.751310923;0.0;0.0;184.63928654164297;2287474.2430212875;0.0;0.0;178.9063819421426;2213684.751310923;0.0;0.0;187.347136232417;2287474.2430212875;0.0;0.0;185.94636547603886;2287474.2430212875;0.0;0.0;177.86655081921077;2213684.751310923;0.0;0.0;184.7411476605272;2287474.2430212875;0.0;0.0;2146.897144120751;1990770.175635808;0.0;0.0;6047.236792610942;21987722.429144483;0.0;0.0
